# Source: Wiktionary (https://www.wiktionary.org), licensed CC-BY-SA 4.0. Attribution and share-alike terms apply to any redistribution of this content — see https://creativecommons.org/licenses/by-sa/4.0/. Auto-imported; review before promotion.
language,surface_pattern,surface_patterns,variants,canonical_reference,reference_type,source_work,source_author,source_location,source_quote,source_note,short_explanation,explanation_key,source_work_key,source_author_key,learner_level,register,confidence,source_url,source_license,rights_basis,source_dataset,notes
es,estar con la mosca detrás de la oreja,,,estar con la mosca detrás de la oreja,cultural_reference,Wiktionary,Wiktionary contributors,,,,TODO: add explanation,,,,B1,common,0.70,https://en.wiktionary.org/wiki/estar_con_la_mosca_detr%C3%A1s_de_la_oreja,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,estar con la mosca en la oreja,,,estar con la mosca en la oreja,cultural_reference,Wiktionary,Wiktionary contributors,,,,TODO: add explanation,,,,B1,common,0.70,https://en.wiktionary.org/wiki/estar_con_la_mosca_en_la_oreja,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,estar de asiento,,,estar de asiento,cultural_reference,Wiktionary,Wiktionary contributors,,,,to be settled; to be settled down,,,,B1,common,0.70,https://en.wiktionary.org/wiki/estar_de_asiento,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,estar de broma,,,estar de broma,cultural_reference,Wiktionary,Wiktionary contributors,,,,to be kidding; pull someone's leg,,,,B1,common,0.70,https://en.wiktionary.org/wiki/estar_de_broma,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,estar de capa caída,,,estar de capa caída,cultural_reference,Wiktionary,Wiktionary contributors,,,,to be crestfallen; to be down in the dumps,,,,B1,common,0.70,https://en.wiktionary.org/wiki/estar_de_capa_ca%C3%ADda,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,estar de coña,,,estar de coña,cultural_reference,Wiktionary,Wiktionary contributors,,,,to be kidding,,,,B1,common,0.70,https://en.wiktionary.org/wiki/estar_de_co%C3%B1a,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,estar de goma,,,estar de goma,cultural_reference,Wiktionary,Wiktionary contributors,,,,to be hungover,,,,B1,common,0.70,https://en.wiktionary.org/wiki/estar_de_goma,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,estar de los nervios,,,estar de los nervios,cultural_reference,Wiktionary,Wiktionary contributors,,,,to be on edge; to be very nervous,,,,B1,common,0.70,https://en.wiktionary.org/wiki/estar_de_los_nervios,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,estar de mala uva,,,estar de mala uva,cultural_reference,Wiktionary,Wiktionary contributors,,,,to be in a bad mood,,,,B1,common,0.70,https://en.wiktionary.org/wiki/estar_de_mala_uva,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,estar de manga,,,estar de manga,cultural_reference,Wiktionary,Wiktionary contributors,,,,to be in cahoots,,,,B1,common,0.70,https://en.wiktionary.org/wiki/estar_de_manga,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,estar de más,,,estar de más,cultural_reference,Wiktionary,Wiktionary contributors,,,,"to be unnecessary, useless",,,,B1,common,0.70,https://en.wiktionary.org/wiki/estar_de_m%C3%A1s,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,estar de palique,,,estar de palique,cultural_reference,Wiktionary,Wiktionary contributors,,,,"to be at it, to talk nonstop",,,,B1,common,0.70,https://en.wiktionary.org/wiki/estar_de_palique,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,estar de pie,,,estar de pie,cultural_reference,Wiktionary,Wiktionary contributors,,,,to stand,,,,B1,common,0.70,https://en.wiktionary.org/wiki/estar_de_pie,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,estar de rodríguez,,,estar de rodríguez,cultural_reference,Wiktionary,Wiktionary contributors,,,,TODO: add explanation,,,,B1,common,0.70,https://en.wiktionary.org/wiki/estar_de_rodr%C3%ADguez,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,estar de Rodríguez,,,estar de Rodríguez,cultural_reference,Wiktionary,Wiktionary contributors,,,,to be home alone,,,,B1,common,0.70,https://en.wiktionary.org/wiki/estar_de_Rodr%C3%ADguez,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,estar dentro del armario,,,estar dentro del armario,cultural_reference,Wiktionary,Wiktionary contributors,,,,to be in the closet,,,,B1,common,0.70,https://en.wiktionary.org/wiki/estar_dentro_del_armario,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,estar en boca de todos,,,estar en boca de todos,cultural_reference,Wiktionary,Wiktionary contributors,,,,to be the talk of the town,,,,B1,common,0.70,https://en.wiktionary.org/wiki/estar_en_boca_de_todos,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,estar en chinga,,,estar en chinga,cultural_reference,Wiktionary,Wiktionary contributors,,,,to be working,,,,B1,common,0.70,https://en.wiktionary.org/wiki/estar_en_chinga,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,estar en el banco,,,estar en el banco,cultural_reference,Wiktionary,Wiktionary contributors,,,,to be on the bench,,,,B1,common,0.70,https://en.wiktionary.org/wiki/estar_en_el_banco,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,estar en el banco de la paciencia,,,estar en el banco de la paciencia,cultural_reference,Wiktionary,Wiktionary contributors,,,,to be long-suffering; to be on the sideline.,,,,B1,common,0.70,https://en.wiktionary.org/wiki/estar_en_el_banco_de_la_paciencia,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,estar en el caso,,,estar en el caso,cultural_reference,Wiktionary,Wiktionary contributors,,,,to be well informed,,,,B1,common,0.70,https://en.wiktionary.org/wiki/estar_en_el_caso,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,estar en el cuento,,,estar en el cuento,cultural_reference,Wiktionary,Wiktionary contributors,,,,to be in the loop; to be in the know,,,,B1,common,0.70,https://en.wiktionary.org/wiki/estar_en_el_cuento,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,estar en la cresta de la ola,,,estar en la cresta de la ola,cultural_reference,Wiktionary,Wiktionary contributors,,,,to be on a wave,,,,B1,common,0.70,https://en.wiktionary.org/wiki/estar_en_la_cresta_de_la_ola,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,estar en la higuera,,,estar en la higuera,cultural_reference,Wiktionary,Wiktionary contributors,,,,to have one's head in the clouds,,,,B1,common,0.70,https://en.wiktionary.org/wiki/estar_en_la_higuera,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,estar en la luna,,,estar en la luna,cultural_reference,Wiktionary,Wiktionary contributors,,,,to be in one's own little world,,,,B1,common,0.70,https://en.wiktionary.org/wiki/estar_en_la_luna,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,estar en los huesos,,,estar en los huesos,cultural_reference,Wiktionary,Wiktionary contributors,,,,to be skin and bones,,,,B1,common,0.70,https://en.wiktionary.org/wiki/estar_en_los_huesos,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,estar en misa y repicando,,,estar en misa y repicando,cultural_reference,Wiktionary,Wiktionary contributors,,,,to have one's cake and eat it,,,,B1,common,0.70,https://en.wiktionary.org/wiki/estar_en_misa_y_repicando,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,estar en pedo,,,estar en pedo,cultural_reference,Wiktionary,Wiktionary contributors,,,,to be drunk,,,,B1,common,0.70,https://en.wiktionary.org/wiki/estar_en_pedo,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,estar en sus días,,,estar en sus días,cultural_reference,Wiktionary,Wiktionary contributors,,,,to be in one's time of the month,,,,B1,common,0.70,https://en.wiktionary.org/wiki/estar_en_sus_d%C3%ADas,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,estar entre dos aguas,,,estar entre dos aguas,cultural_reference,Wiktionary,Wiktionary contributors,,,,to be in two minds; be on the fence,,,,B1,common,0.70,https://en.wiktionary.org/wiki/estar_entre_dos_aguas,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,estar entre Pinto y Valdemoro,,,estar entre Pinto y Valdemoro,cultural_reference,Wiktionary,Wiktionary contributors,,,,"in two minds, undecided",,,,B1,common,0.70,https://en.wiktionary.org/wiki/estar_entre_Pinto_y_Valdemoro,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,estar fuera de cuentas,,,estar fuera de cuentas,cultural_reference,Wiktionary,Wiktionary contributors,,,,to already be due,,,,B1,common,0.70,https://en.wiktionary.org/wiki/estar_fuera_de_cuentas,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,estar hasta el gorro,,,estar hasta el gorro,cultural_reference,Wiktionary,Wiktionary contributors,,,,to have had it up to here,,,,B1,common,0.70,https://en.wiktionary.org/wiki/estar_hasta_el_gorro,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,estar hasta la coronilla,,,estar hasta la coronilla,cultural_reference,Wiktionary,Wiktionary contributors,,,,to have had it up to here,,,,B1,common,0.70,https://en.wiktionary.org/wiki/estar_hasta_la_coronilla,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,estar hasta la polla,,,estar hasta la polla,cultural_reference,Wiktionary,Wiktionary contributors,,,,to fucking have had it up to here; to be fucking fed up,,,,B1,common,0.70,https://en.wiktionary.org/wiki/estar_hasta_la_polla,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,estar hasta las narices,,,estar hasta las narices,cultural_reference,Wiktionary,Wiktionary contributors,,,,to have had it up to here; to be fed up,,,,B1,common,0.70,https://en.wiktionary.org/wiki/estar_hasta_las_narices,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,estar hasta las pelotas,,,estar hasta las pelotas,cultural_reference,Wiktionary,Wiktionary contributors,,,,to have had it up to here; to be fed up,,,,B1,common,0.70,https://en.wiktionary.org/wiki/estar_hasta_las_pelotas,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,estar hasta los huevos,,,estar hasta los huevos,cultural_reference,Wiktionary,Wiktionary contributors,,,,to have had it up to here; to be fed up,,,,B1,common,0.70,https://en.wiktionary.org/wiki/estar_hasta_los_huevos,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,estar hasta los mismísimos,,,estar hasta los mismísimos,cultural_reference,Wiktionary,Wiktionary contributors,,,,to have had it up to here; to be fed up,,,,B1,common,0.70,https://en.wiktionary.org/wiki/estar_hasta_los_mism%C3%ADsimos,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,estar hasta los ovarios,,,estar hasta los ovarios,cultural_reference,Wiktionary,Wiktionary contributors,,,,to have had it up to here; to be fed up,,,,B1,common,0.70,https://en.wiktionary.org/wiki/estar_hasta_los_ovarios,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,estar hecho un cuadro,,,estar hecho un cuadro,cultural_reference,Wiktionary,Wiktionary contributors,,,,to be in a sorry state,,,,B1,common,0.70,https://en.wiktionary.org/wiki/estar_hecho_un_cuadro,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,estar hecho un flan,,,estar hecho un flan,cultural_reference,Wiktionary,Wiktionary contributors,,,,to be a nervous wreck; like jelly,,,,B1,common,0.70,https://en.wiktionary.org/wiki/estar_hecho_un_flan,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,estar hecho un manojo de nervios,,,estar hecho un manojo de nervios,cultural_reference,Wiktionary,Wiktionary contributors,,,,be a nervous wreck,,,,B1,common,0.70,https://en.wiktionary.org/wiki/estar_hecho_un_manojo_de_nervios,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,estar hecho un toro,,,estar hecho un toro,cultural_reference,Wiktionary,Wiktionary contributors,,,,to be strong as an ox,,,,B1,common,0.70,https://en.wiktionary.org/wiki/estar_hecho_un_toro,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,estar hecho unos zorros,,,estar hecho unos zorros,cultural_reference,Wiktionary,Wiktionary contributors,,,,to be utterly filthy,,,,B1,common,0.70,https://en.wiktionary.org/wiki/estar_hecho_unos_zorros,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,estar más fresco que una lechuga,,,estar más fresco que una lechuga,cultural_reference,Wiktionary,Wiktionary contributors,,,,to be as cool as a cucumber,,,,B1,common,0.70,https://en.wiktionary.org/wiki/estar_m%C3%A1s_fresco_que_una_lechuga,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,estar más fresco que una rosa,,,estar más fresco que una rosa,cultural_reference,Wiktionary,Wiktionary contributors,,,,to be as cool as a cucumber; to be calm and composed,,,,B1,common,0.70,https://en.wiktionary.org/wiki/estar_m%C3%A1s_fresco_que_una_rosa,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,estar meado de perro,,,estar meado de perro,cultural_reference,Wiktionary,Wiktionary contributors,,,,to be on a losing streak,,,,B1,common,0.70,https://en.wiktionary.org/wiki/estar_meado_de_perro,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,estar ojo avizor,,,estar ojo avizor,cultural_reference,Wiktionary,Wiktionary contributors,,,,"to be on the lookout, to keep an eye out",,,,B1,common,0.70,https://en.wiktionary.org/wiki/estar_ojo_avizor,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,estar para el arrastre,,,estar para el arrastre,cultural_reference,Wiktionary,Wiktionary contributors,,,,"to be knackered, worn out",,,,B1,common,0.70,https://en.wiktionary.org/wiki/estar_para_el_arrastre,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,estar para el tigre,,,estar para el tigre,cultural_reference,Wiktionary,Wiktionary contributors,,,,"to be knackered, worn out",,,,B1,common,0.70,https://en.wiktionary.org/wiki/estar_para_el_tigre,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,estar pendiente,,,estar pendiente,cultural_reference,Wiktionary,Wiktionary contributors,,,,to pay attention,,,,B1,common,0.70,https://en.wiktionary.org/wiki/estar_pendiente,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,estar pez,,,estar pez,cultural_reference,Wiktionary,Wiktionary contributors,,,,to not have a clue,,,,B1,common,0.70,https://en.wiktionary.org/wiki/estar_pez,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,estar por la labor,,,estar por la labor,cultural_reference,Wiktionary,Wiktionary contributors,,,,to be up to; to feel like,,,,B1,common,0.70,https://en.wiktionary.org/wiki/estar_por_la_labor,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,estar que arde,,,estar que arde,cultural_reference,Wiktionary,Wiktionary contributors,,,,to be getting heated; to be brewing; to be kicking off,,,,B1,common,0.70,https://en.wiktionary.org/wiki/estar_que_arde,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,estar que no está,,,estar que no está,cultural_reference,Wiktionary,Wiktionary contributors,,,,to not be with it; not feel it,,,,B1,common,0.70,https://en.wiktionary.org/wiki/estar_que_no_est%C3%A1,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,estar que se sale,,,estar que se sale,cultural_reference,Wiktionary,Wiktionary contributors,,,,to be on fire; to be on a roll,,,,B1,common,0.70,https://en.wiktionary.org/wiki/estar_que_se_sale,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,estar que se sube por las paredes,,,estar que se sube por las paredes,cultural_reference,Wiktionary,Wiktionary contributors,,,,to be enraged; to be raging mad,,,,B1,common,0.70,https://en.wiktionary.org/wiki/estar_que_se_sube_por_las_paredes,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,estar sobre aviso,,,estar sobre aviso,cultural_reference,Wiktionary,Wiktionary contributors,,,,to be warned; to be on notice,,,,B1,common,0.70,https://en.wiktionary.org/wiki/estar_sobre_aviso,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,estar sopa,,,estar sopa,cultural_reference,Wiktionary,Wiktionary contributors,,,,to be shattered; to be knackered,,,,B1,common,0.70,https://en.wiktionary.org/wiki/estar_sopa,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,estirar la pata,,,estirar la pata,cultural_reference,Wiktionary,Wiktionary contributors,,,,kick the bucket,,,,B1,common,0.70,https://en.wiktionary.org/wiki/estirar_la_pata,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,esto es chino para mí,,,esto es chino para mí,cultural_reference,Wiktionary,Wiktionary contributors,,,,it's all Greek to me; I don't understand any of this,,,,B1,common,0.70,https://en.wiktionary.org/wiki/esto_es_chino_para_m%C3%AD,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,extraer oro,,,extraer oro,cultural_reference,Wiktionary,Wiktionary contributors,,,,to strike gold,,,,B1,common,0.70,https://en.wiktionary.org/wiki/extraer_oro,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,falso 9,,,falso 9,cultural_reference,Wiktionary,Wiktionary contributors,,,,"false number 9, false 9",,,,B1,common,0.70,https://en.wiktionary.org/wiki/falso_9,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,faltar a la cita,,,faltar a la cita,cultural_reference,Wiktionary,Wiktionary contributors,,,,to miss out,,,,B1,common,0.70,https://en.wiktionary.org/wiki/faltar_a_la_cita,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,faltar al respeto,,,faltar al respeto,cultural_reference,Wiktionary,Wiktionary contributors,,,,to have no respect,,,,B1,common,0.70,https://en.wiktionary.org/wiki/faltar_al_respeto,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,faltar calle,,,faltar calle,cultural_reference,Wiktionary,Wiktionary contributors,,,,"To be lacking in experience, touch grass",,,,B1,common,0.70,https://en.wiktionary.org/wiki/faltar_calle,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,faltaría más,,,faltaría más,cultural_reference,Wiktionary,Wiktionary contributors,,,,don't mention it; you're welcome,,,,B1,common,0.70,https://en.wiktionary.org/wiki/faltar%C3%ADa_m%C3%A1s,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,faltarle un hervor,,,faltarle un hervor,cultural_reference,Wiktionary,Wiktionary contributors,,,,to be a few sandwiches short of a picnic,,,,B1,common,0.70,https://en.wiktionary.org/wiki/faltarle_un_hervor,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,faltarle un tornillo,,,faltarle un tornillo,cultural_reference,Wiktionary,Wiktionary contributors,,,,to have a screw loose,,,,B1,common,0.70,https://en.wiktionary.org/wiki/faltarle_un_tornillo,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,faltarle un verano,,,faltarle un verano,cultural_reference,Wiktionary,Wiktionary contributors,,,,to be a few sandwiches short of a picnic,,,,B1,common,0.70,https://en.wiktionary.org/wiki/faltarle_un_verano,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,fea del baile,,,fea del baile,cultural_reference,Wiktionary,Wiktionary contributors,,,,wallflower,,,,B1,common,0.70,https://en.wiktionary.org/wiki/fea_del_baile,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,feliz como una perdiz,,,feliz como una perdiz,cultural_reference,Wiktionary,Wiktionary contributors,,,,"happy as a clam, happy as Larry",,,,B1,common,0.70,https://en.wiktionary.org/wiki/feliz_como_una_perdiz,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,feo del baile,,,feo del baile,cultural_reference,Wiktionary,Wiktionary contributors,,,,wallflower,,,,B1,common,0.70,https://en.wiktionary.org/wiki/feo_del_baile,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,fiesta de salchichas,,,fiesta de salchichas,cultural_reference,Wiktionary,Wiktionary contributors,,,,sausage party; sausage fest,,,,B1,common,0.70,https://en.wiktionary.org/wiki/fiesta_de_salchichas,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,fino filipino,,,fino filipino,cultural_reference,Wiktionary,Wiktionary contributors,,,,in a sorry state,,,,B1,common,0.70,https://en.wiktionary.org/wiki/fino_filipino,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,firmar su propia sentencia de muerte,,,firmar su propia sentencia de muerte,cultural_reference,Wiktionary,Wiktionary contributors,,,,to sign one's death warrant,,,,B1,common,0.70,https://en.wiktionary.org/wiki/firmar_su_propia_sentencia_de_muerte,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,flor de la canela,,,flor de la canela,cultural_reference,Wiktionary,Wiktionary contributors,,,,the bee's knees; the cream of the crop,,,,B1,common,0.70,https://en.wiktionary.org/wiki/flor_de_la_canela,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,flor de la vida,,,flor de la vida,cultural_reference,Wiktionary,Wiktionary contributors,,,,youthful years; prime of life,,,,B1,common,0.70,https://en.wiktionary.org/wiki/flor_de_la_vida,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,flor y nata,,,flor y nata,cultural_reference,Wiktionary,Wiktionary contributors,,,,the crème de la crème; the cream (of society),,,,B1,common,0.70,https://en.wiktionary.org/wiki/flor_y_nata,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,franco de servicio,,,franco de servicio,cultural_reference,Wiktionary,Wiktionary contributors,,,,"off duty (police, soldier)",,,,B1,common,0.70,https://en.wiktionary.org/wiki/franco_de_servicio,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,fregar la cachimba,,,fregar la cachimba,cultural_reference,Wiktionary,Wiktionary contributors,,,,TODO: add explanation,,,,B1,common,0.70,https://en.wiktionary.org/wiki/fregar_la_cachimba,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,fregar la pita,,,fregar la pita,cultural_reference,Wiktionary,Wiktionary contributors,,,,to get someone's goat; to piss off; to irk,,,,B1,common,0.70,https://en.wiktionary.org/wiki/fregar_la_pita,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,freírsela,,,freírsela,cultural_reference,Wiktionary,Wiktionary contributors,,,,to trick,,,,B1,common,0.70,https://en.wiktionary.org/wiki/fre%C3%ADrsela,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,frotarse las manos,,,frotarse las manos,cultural_reference,Wiktionary,Wiktionary contributors,,,,to rub one's hands together,,,,B1,common,0.70,https://en.wiktionary.org/wiki/frotarse_las_manos,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,frotársela,,,frotársela,cultural_reference,Wiktionary,Wiktionary contributors,,,,to jerk off; wank,,,,B1,common,0.70,https://en.wiktionary.org/wiki/frot%C3%A1rsela,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,fruncir el ceño,,,fruncir el ceño,cultural_reference,Wiktionary,Wiktionary contributors,,,,"to frown, to scowl, to furrow one's brow",,,,B1,common,0.70,https://en.wiktionary.org/wiki/fruncir_el_ce%C3%B1o,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
